blend_id,oil_type,4c7a51f1-dc82-41dc-92fa-772535c2c70c,33fd9876-db06-478c-8993-17dd5d9d698a,val,7c8a81df-b7e7-4507-aab1-79a61fce7887,50d7e65f-df1c-4e73-8961-9608846cf1d3,7eef1eae-b625-40f0-bc54-9ee4eb2abeb3,049e5cb9-9c20-438c-9ef2-96870712a0be,76287f81-2806-481a-8dc6-7274a761e2f9,9e2de643-ddca-487e-b9e7-69b25d8662bf,5cf8e492-dfea-4ecb-8799-a97989c46256,5f1a9612-c626-4f94-8e98-6a103e4f07ef,ebe9475f-b29f-4ffd-86af-a16a8321f1ee,161776ad-2131-4557-a1f2-995bacb90bf0,7fde038e-937b-4420-a4de-daf51b2ab54a,a7e1eb76-5329-41f9-87af-a3c0bcc04c06,e6a39b44-cb14-4221-aaa6-f26fd946e68e,5d79a10f-c1f3-4ca8-85f2-7833c295e3c8,a3312e2a-ad4e-42de-8d5a-533d85346b4d,f6cc205c-a44d-40e5-9462-2eab4a673e2a,00f815e2-e93a-4bac-9e2b-9733d77ab1ea,90f8d10d-0094-4188-b5de-85b71db78859,6778cdc9-8a45-4592-9da9-9670a616ec35,bb81c562-5ae1-41cd-817c-0d80e41168ca,e1393ee4-f97f-405d-b4ad-208cb3a46bc0,9a5290f3-d43b-424f-9a4f-b68c4abf718a,4e3b4ddc-7a7e-43e6-bd1c-64c4aaa8b2c0,45496a42-6a86-40fd-bdf6-9451c9c0641b,2efb9b14-01bf-43bf-bd8b-bcd4675f040d,227542be-0884-44dd-afbd-cbe2fd8338bf,4ff1ad46-aa06-4344-875e-a1f33ac094a7,d6eff30f-788e-48a2-b2bd-cbba188f4e63,d7651afb-daba-4d99-bab9-ec17ae0f30ca,78cb28c6-8e47-42b3-8568-4829b634301a,a8bc9c11-42cb-4452-8cc8-8f96eb3d7705,eb35a9fb-06b7-4a34-8aa2-d3026efac4ed,b66d6e5c-747b-46b7-a050-a36acbee020f,a915d87d-cf09-4aad-b84a-626778d5c019,7cd9a217-5ed5-474e-9566-f9d67ee7f4e1,a4b657dc-6c1b-4039-987c-af72aeae387a,1667ebbd-5a03-4789-a385-c9b9e2395f96,59f3b39f-737a-47fe-8eee-3aec01555b0b,53c624b1-f40b-4a31-82e2-6f3e73bbf9da,b34a1cc1-5998-4c18-b91e-89c2450d4e83,4d43ef8b-f3d2-406c-810e-4e1aa6f4d36b,04f20f18-f2e2-4864-90da-f0c4362ca79a,5ccd9b66-2ff5-45d5-9117-e3b1a4a3f892,59a51599-1085-4a3e-9623-0a819b722db3,94d89046-80c9-41a8-9d0c-d587d9ed18c2,ece02549-5425-42dc-af7d-c3f53d480ca6,71ad7f42-90b8-44af-a78d-95e9bce18480,24acf244-3846-49a7-be19-ebbff58fde91,d1e22cd4-a828-4e1a-9bbe-34d342c1980b,52178b55-5b8f-48c4-8e8c-021f1facf40a,99f126a5-435a-40e7-bc31-c2b42e32aab7,aa05ca42-92ba-4e72-8969-b9446281f277,943ccc3a-58c3-4ef7-a41f-02aa4956aeb1,a21ee2d5-8f50-40ce-b0b4-d6aec1130eee,b17c80da-d1f5-4705-959d-923c14253119,b38cd6d1-cc71-4771-9d9c-7b37ae274fe9,928fc6d7-374c-45c9-99bd-39de63a3f140,eff11261-8c41-4965-9692-fb8336e5b0e1,085c81d0-1885-4560-a4d3-08f9c0d108e2,e08049e5-b6df-4014-b6c1-0eff02a30b39,18ddc15f-51bb-4f95-936a-64c9f3c453e6,2bf4e562-53bd-4e6f-9f83-c30a892170e1,63ebef72-247d-40fb-a9b6-8987ad42b16d,7fa1099c-cc3d-4bc2-ab0b-daa4fce8002e,e238dd99-a730-4333-9ef0-85a3faaa4ff0,c97c9cdb-a28a-499d-9da3-e769290b05d7,9fa62975-847a-469e-bd3e-e0e133141ab0,9e87f31b-a049-464c-bc75-fd17bb9b98b0,ea2ecdb7-115a-4fbe-8438-3a1cfc3a6469,cba8acaa-efa7-4e04-9793-0b95020878be,60da2a12-5991-4aa9-ae4f-9cd012f672b0,fffabb0e-628a-43e5-85a8-73d314d910c1,719499f0-1923-439b-821e-47594974dcb2,b2f24d32-97e1-46f2-94ec-89bd9e30ff0e,834c8f63-4212-4e7e-b28e-2c79a42eb52f,b3e785a4-8385-4654-b045-880de4c3afd1,5b814af6-64df-488a-a05d-6cc4677d1c43,80fef28d-3b7f-45df-a889-eacfa39673d4,662a0731-1523-4070-a8e3-c5e2806cbfcb,d8781211-58fd-4220-ba55-61ccd6d8b558,769fabb5-2459-49d0-bf43-62e2921520ac,53d6b944-dbbd-40ee-a5b3-89bd0c983ab9,9c282e4a-84af-4cf2-abfb-fb4b6eb1ad20,61718786-0258-4501-984f-50f515e9ce6c,2aef9bbe-072f-4dea-aa76-036fb022a1e5,80445e43-cf82-4c0f-a53b-fe645d67f2f4,11dbe402-b372-464a-9a91-8a142d8724e5,d85f925a-fcd4-40c6-a710-b60605a939d3,d734cbad-e7e1-4919-90e9-028f45a87219,f3279986-966f-426d-8408-76aadba71553,a9c8d1ef-2334-4050-b634-804c968c9a08,90b442e5-5d9c-4aa8-a1d4-4ba384d10874,1c62da11-9c80-4f94-a519-f6cdcf7662dc,ca391f34-26e7-4427-a96e-326f560c36b2,b7cfc59a-c869-4aa3-b6dc-250db0c8fd33,96378e41-34be-4718-94cd-15bbf8276def,d733a865-4f57-476d-a850-32587a38ba91,64fc59c5-3d77-4dde-aef9-4bc4a8b39722,773bed06-8a5f-4f72-a9fd-89dac602ba20,6473371b-bbbc-4bc0-92da-b783da2a5277,132b1739-f7f7-4450-89b4-6d13fad0b6f2,smiles_list,component_names_list
6504b86e-066b-11ed-9716-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.18,-42.0,149500.0,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'O=C(OC)C(C)(CCC)C', 'CCCCC(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '9c36fb63-d617-46a1-af81-037fc18eadf7', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '3a22be2f-fc67-430b-b572-71cb0e1826a4', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
d1777f0c-408d-11ed-9f68-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.88,-50.0,31800.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C(OC)=O)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
01eae8bc-1885-11ed-98cd-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,9.46,-43.0,65940.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCC(C)(C)CC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '94c6da88-8acb-4198-84c5-4f20642d8605', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '48d4ab62-d794-4812-a20d-4275561c919f', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
489fd34a-2c47-11ee-987e-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.42,-49.0,7678.0,3.8,,,0.024,,,,,,,,,,,0.54,0.0001,0.0001,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '54406bbf-db9f-4af6-984c-fb4524aff058']"
5204ed5c-cc71-11ed-9984-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.52,-44.0,134750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '42b2096c-99e5-4d28-8f51-6d0eb28e6130', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'd0c80db9-b2c4-4fee-be8e-5493a8ac7fa0', 'c286e40d-852e-43cd-8bee-c18598a3a853']"
e7e69f08-797f-11ee-9355-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,5.64,-41.0,31890.0,,,,588.0,841.7,,,,230.0,27.93,147.0,3920.0,err,392.0,0.378,697.0,2.0,160.0,0.23,4.08,1.25,4.48,0.46,-0.17,2.46,4.67,25.0,4890.0,,,,,,,,,,,,,,-38.0,784.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,423.0,1100.0,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '59f2d079-6d9d-4d85-93f5-9ccb068cb118', '905f1c55-d5a5-4e15-8bb8-a8460520faac']"
b7751294-6fb9-11ed-97f8-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,6.238,-62.0,1913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(CC(C)OCCCC)Cl', 'CCCCCCC', 'CC(C(OCCCC)=O)C(OCCCC)=O', 'O=C(OC)C(C)(C)CC', 'CC(C)CCCCC', 'CCCCCCCCC(CCCCC)CCCCCC']","['374eefee-18f3-4381-b81f-73a4985fd788', '2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '5011713b-7c70-465a-a9d2-8eff131ae671', '7015fb73-07b8-49ee-8812-2aa9d5a97b61', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '4d33f8f1-8129-4901-8c86-25caeceedc8a', 'f1dc5ac0-67a9-4148-9274-8f0acbcd5df7']"
3feb603e-0f38-11ed-9900-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.3,-49.0,37605.0,4.98,,,,,,,,,39.13,154.0,,,,,,,,,,,,,,,,,,5.37,,,,7.3,39.13,6.05,33.49,1.25,17.12,5.64,14.41,,,,,,,,,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C(OC)=O)CC', 'CC/C=C/CC(C1=CC=CC=C1)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'bae541b5-729a-4fb5-844c-468d4272185a', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
fb583e86-4de6-11ed-9a6d-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.73,-41.0,138400.0,,,,,,,,,,97.21,,,,,,,,,0.11,0.75,1.09,1.12,2.0,0.34,1.61,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
7c66d05c-4ee9-11ed-8ba0-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,5.79,-47.0,6147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCCCC', 'CCCCC(C)C', 'O=C(OC)C(C)(C)CC', 'CC(C)CCCCC']","['2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7015fb73-07b8-49ee-8812-2aa9d5a97b61', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '4d33f8f1-8129-4901-8c86-25caeceedc8a']"
83fe2f9c-4ded-11ed-9a6d-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,3.7,-52.0,2031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCCCC', 'O=C(OC)C(C)(C)CC', 'CC(C)CCCCC', 'CCC(C(OC)=O)(CC(C1=CC=CC=C1)CCC)C']","['2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '7015fb73-07b8-49ee-8812-2aa9d5a97b61', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '4202ba70-e100-4ccf-86b8-f466a415a1af', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '4d33f8f1-8129-4901-8c86-25caeceedc8a']"
14ac72cc-7342-11ee-8b1f-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,4.71,-51.0,4300.0,,,,err,848.7,20.0,20.0,0.0,213.0,19.16,177.0,2067.0,err,392.0,0.392,err,err,170.0,2.16,45.47,19.82,104.26,85.99,8.38,8.28,105.69,err,0.325,,3.69,11.7,,4.76,19.15,4.75,19.58,0.01,0.21,-0.43,-2.19,,-48.0,980.0,1.0,0.0,0.0,14.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],['9b8fee66-c95a-41f9-8eeb-0e5b2795ef2e']
10290fd4-ab76-11ec-9d4e-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.36,-41.0,175450.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCCCC(C)C', 'O=C(OC)C(C)(C)CC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7015fb73-07b8-49ee-8812-2aa9d5a97b61']"
6822ef3c-d773-11ed-8145-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,17.33,,err,,,,,,,,,,108.9,,,192.0,,,,,140.0,2.61,15.06,22.0,20.2,1.15,-0.124,4.76,3.03,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'd0c80db9-b2c4-4fee-be8e-5493a8ac7fa0']"
f4d0214e-5f36-11ed-855c-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.04,-41.0,132900.0,,,,,,,,,,93.02,155.0,,,,,,,,0.72,5.13,5.69,6.12,1.17,0.27,1.41,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'OC1=CC=C(CCCC)C=C1C(O[Ca]OC(C2=CC(CCCC)=CC=C2O)=O)=O']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', 'cc7e88a3-f195-469d-ae46-9e2feb101eb9']"
7425ca88-60c8-11ed-82a1-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,5.779,-65.0,1472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCCCC', 'O=C(OC)C(C)(C)CC', 'CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CCCCCCCCC(CCCCC)CCCCCC']","['2a2c6dd8-18b4-4cb3-bb17-e9b51efc1bb9', '7015fb73-07b8-49ee-8812-2aa9d5a97b61', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '4d33f8f1-8129-4901-8c86-25caeceedc8a', 'f1dc5ac0-67a9-4148-9274-8f0acbcd5df7']"
fd96a6a2-b0fb-11ec-9d4e-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.69,-42.0,134400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3685.0,,,,,,,,,,,,,,,560.0,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'O=C(OCCCCCCCCCC)CCCCCC1=CC=CC=C1', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'ca396990-2ea4-4d8a-aa56-92bbbd5a9165', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa']"
33c2e8d2-c67e-11ee-9e1a-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.72,-51.0,13355.0,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.72,35.95,4.87,23.7,2.85,36.89,12.25,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '29c23be0-273f-490d-b1dd-5a09c45eccf3', '2685d6e5-8194-4397-8856-5bdb5d343cc4']"
d55647bc-2ead-11ed-8c6c-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,9.81,-42.0,100280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCC(C)CC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '7a781ed4-999d-4e6b-b1f1-a07281f3c8da', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
1ab8571c-b4d0-11ec-8ff7-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.18,-42.0,191250.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'CCCCC(C)C', 'CC(C)(C)C(OC)=O']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '136354bf-875f-4702-9687-45ab27b15689', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '183b1274-f199-4d9f-bf3e-69a294894c95']"
bd560c64-83c1-11ee-9333-005056921581,err,7.73,-53.0,16765.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)CCCC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '59f2d079-6d9d-4d85-93f5-9ccb068cb118', 'bf726dc6-c5b9-4d91-b71c-c51a23b451f6', '84315e39-22dc-4122-90a2-995490a0cf2e', '591279ae-fa57-4fb0-8241-91c2463fe56a']"
446da20e-993e-11ec-9673-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,11.01,-52.0,26690.0,,,868.2,0.086,871.3,320.0,160.0,320.0,218.0,62.37,170.0,,,,,0.107,0.334,,,,,,,,,,,0.24,,1.37,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6190.0,7.5,4000.0,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,"['CCCCC(C(OCC)=O)C(OCC)=O', 'O=C(CC)OCCCCCOC', 'CCCCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC']","['5238007a-5387-4e17-b738-2150171a6087', '154513d4-1e43-4f33-bb5d-dd608f2cd01d', '2d15a4ed-3c61-46e1-8a01-993afc3afe1f', '778849ba-f6ff-4b54-b1a6-8af824b2cd37']"
2861584a-c64a-11ee-9962-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,25.13,-44.0,145300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['5011713b-7c70-465a-a9d2-8eff131ae671', '8c9fc1cd-a953-4160-bddd-2c4f7cedbc21', '1b42992f-5222-4510-96a2-0c4cbcd0fefc', '62d3bfae-a440-4be2-9477-c84b0a0688d3']"
fe2c1c0a-4f84-11ed-93f9-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.77,-42.0,112900.0,,,,,,,,,,98.77,,,,,,,,,2.39,16.18,22.35,22.63,3.43,0.01,1.23,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'a8cbfd8f-e9de-432d-afb7-dfbd1c288aff', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
043e4af2-a2fc-11ee-850f-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.27,-52.0,18840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O', 'CC(C)(C)CC(C)(C)C', 'CCC(C)CCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '209ed19c-828c-494f-8b86-44daf22ba5dc', '2685d6e5-8194-4397-8856-5bdb5d343cc4', 'abf252e5-fe01-4700-847e-fb782e22b50c', '40b0d8f3-8b06-4737-8475-a4ce5bcb7152', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
d6224738-ea53-11ed-9b5d-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,7.09,-60.0,10845.0,3.92,4943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.09,36.57,6.88,35.6,0.21,2.96,0.97,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC']","['c0c33364-a1c5-42eb-9154-89c982c6f562', '5238007a-5387-4e17-b738-2150171a6087', '5011713b-7c70-465a-a9d2-8eff131ae671', '42b2096c-99e5-4d28-8f51-6d0eb28e6130', '11fce3b6-4aa0-40c3-9ecd-f210d81bb3f0', '9a24ca1e-2385-4b57-9151-918ee1504684']"
